,2006-02-27-times-1-9-2.txt,2009-08-12-times-1-9-7.txt,2010-05-7-times-1-9-1.txt,2012-05-2-times-1-9-8.txt,2014-11-20-times-1-9-9.txt,2015-10-31-times-1-9-6.txt,2016-01-18-times-1-9-4.txt,2016-01-18-times-1-9-5.txt,2017-09-27-times-1-9-3.txt
2006-02-27-times-1-9-2.txt,1.0,0.9999999934520795,0.9999999997687314,0.999999999869105,0.9999999999438391,-0.3330079167430177,0.9999999998807142,0.9999999998807142,-0.33267433232981924
2009-08-12-times-1-9-7.txt,0.9999999934520795,1.0,0.9999999908192094,0.9999999914736121,0.999999992259193,-0.33290019757107636,0.9999999915990896,0.9999999915990896,-0.33272265126455663
2010-05-7-times-1-9-1.txt,0.9999999997687314,0.9999999908192094,1.0,0.9999999999716517,0.9999999999384077,-0.3330279324811819,0.999999999981534,0.999999999981534,-0.33266150533755157
2012-05-2-times-1-9-8.txt,0.999999999869105,0.9999999914736121,0.9999999999716517,1.0,0.9999999999693817,-0.3330230542165471,0.999999999991209,0.999999999991209,-0.3326684125522857
2014-11-20-times-1-9-9.txt,0.9999999999438391,0.999999992259193,0.9999999999384077,0.9999999999693817,1.0,-0.33301747244569224,0.9999999999861581,0.9999999999861581,-0.33266702223235955
2015-10-31-times-1-9-6.txt,-0.3330079167430177,-0.33290019757107636,-0.3330279324811819,-0.3330230542165471,-0.33301747244569224,1.0,-0.3330223445231686,-0.3330223445231686,-0.3336436918521694
2016-01-18-times-1-9-4.txt,0.9999999998807142,0.9999999915990896,0.999999999981534,0.999999999991209,0.9999999999861581,-0.3330223445231686,1.0,1.0,-0.33266539799700223
2016-01-18-times-1-9-5.txt,0.9999999998807142,0.9999999915990896,0.999999999981534,0.999999999991209,0.9999999999861581,-0.3330223445231686,1.0,1.0,-0.33266539799700223
2017-09-27-times-1-9-3.txt,-0.33267433232981924,-0.33272265126455663,-0.33266150533755157,-0.3326684125522857,-0.33266702223235955,-0.3336436918521694,-0.33266539799700223,-0.33266539799700223,1.0
